datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 15:35:15.697224,128,1794,170,32
2023-06-27 15:35:17.698232,128,1794,170,32
2023-06-27 15:35:19.699237,128,1794,170,32
2023-06-27 15:35:21.700191,128,1794,170,32
2023-06-27 15:35:23.701141,128,1794,170,32
2023-06-27 15:35:25.702031,128,1794,170,32
2023-06-27 15:35:27.702869,128,1794,170,32
2023-06-27 15:35:29.703771,128,1794,170,32
2023-06-27 15:35:31.704678,128,1794,170,32
2023-06-27 15:35:33.705416,128,1794,170,32
2023-06-27 15:35:35.706204,128,1794,170,32
2023-06-27 15:35:37.706971,128,1794,170,32
2023-06-27 15:35:39.707725,128,1794,170,32
2023-06-27 15:35:41.708440,128,1794,170,32
2023-06-27 15:35:43.709142,128,1794,170,32
2023-06-27 15:35:45.709898,128,1794,170,32
2023-06-27 15:35:47.710570,128,1794,170,32
2023-06-27 15:35:49.711217,128,1794,170,32
2023-06-27 15:35:51.711776,128,1794,170,32
2023-06-27 15:35:53.712277,128,1794,170,32
2023-06-27 15:35:55.712995,128,1794,170,32
2023-06-27 15:35:57.713566,128,1794,170,32
2023-06-27 15:35:59.714187,128,1794,170,32
2023-06-27 15:36:01.714663,128,1794,170,32
2023-06-27 15:36:03.715203,128,1794,170,32
2023-06-27 15:36:05.715794,128,1794,170,32
2023-06-27 15:36:07.716226,128,1794,170,32
2023-06-27 15:36:09.716751,128,1794,170,32
2023-06-27 15:36:11.717200,127,1794,170,32
2023-06-27 15:36:13.717669,128,1794,170,32
2023-06-27 15:36:15.718208,128,1794,170,32
2023-06-27 15:36:17.718567,128,1794,170,32
2023-06-27 15:36:19.718900,128,1794,170,32
2023-06-27 15:36:21.719496,128,1794,170,32
2023-06-27 15:36:23.719833,128,1794,170,32
2023-06-27 15:36:25.719868,128,1794,170,32
2023-06-27 15:36:27.720625,128,1794,170,32
2023-06-27 15:36:29.721017,128,1794,170,32
2023-06-27 15:36:31.721454,128,1794,170,32
2023-06-27 15:36:33.721737,128,1794,170,32
2023-06-27 15:36:35.722093,128,1794,170,32
2023-06-27 15:36:37.722447,128,1794,170,32
2023-06-27 15:36:39.722789,128,1794,170,32
2023-06-27 15:36:41.723105,128,1794,170,32
2023-06-27 15:36:43.723436,128,1794,170,32
2023-06-27 15:36:45.723662,128,1794,170,32
