datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 16:19:05.637656,12.9,177.0,84.0,35
2023-06-27 16:19:07.637723,12.9,177.0,84.0,35
2023-06-27 16:19:09.637296,12.9,177.0,84.0,35
2023-06-27 16:19:11.637691,12.9,177.0,84.0,35
2023-06-27 16:19:13.637612,12.700000000000001,177.0,84.0,35
2023-06-27 16:19:15.637674,12.9,177.0,84.0,35
2023-06-27 16:19:17.637672,12.9,177.0,84.0,35
2023-06-27 16:19:19.637587,12.9,177.0,84.0,35
2023-06-27 16:19:21.637579,12.9,177.0,84.0,35
2023-06-27 16:19:23.637488,12.9,177.0,84.0,35
2023-06-27 16:19:25.637585,12.9,177.0,84.0,35
2023-06-27 16:19:27.637665,12.9,177.0,84.0,35
2023-06-27 16:19:29.637651,12.9,177.0,84.0,35
2023-06-27 16:19:31.637571,12.9,177.0,84.0,35
2023-06-27 16:19:33.637652,12.9,177.0,84.0,35
2023-06-27 16:19:35.637573,12.9,177.0,84.0,35
2023-06-27 16:19:37.637579,12.9,177.0,84.0,35
2023-06-27 16:19:39.637578,12.9,177.0,84.0,35
2023-06-27 16:19:41.637474,12.9,177.0,84.0,35
2023-06-27 16:19:43.637583,12.9,177.0,84.0,35
2023-06-27 16:19:45.637669,12.9,177.0,84.0,35
2023-06-27 16:19:47.637609,12.9,177.0,84.0,35
2023-06-27 16:19:49.637578,12.9,177.0,84.0,35
2023-06-27 16:19:51.637681,12.9,177.0,84.0,35
2023-06-27 16:19:53.637695,12.9,177.0,84.0,35
2023-06-27 16:19:55.637631,12.9,177.0,84.0,35
2023-06-27 16:19:57.637649,12.9,177.0,84.0,35
2023-06-27 16:19:59.637650,12.9,176.9,84.0,35
2023-06-27 16:20:01.637666,12.9,176.9,84.0,35
2023-06-27 16:20:03.637280,12.9,176.9,84.0,35
2023-06-27 16:20:05.637687,12.9,176.9,84.0,35
2023-06-27 16:20:07.637776,12.9,176.9,84.0,35
2023-06-27 16:20:09.637796,12.9,176.9,84.0,35
2023-06-27 16:20:14.699863,12.9,176.9,84.0,35
2023-06-27 16:20:16.699963,12.9,176.9,84.0,35
2023-06-27 16:20:18.699968,12.9,176.9,84.0,35
2023-06-27 16:20:20.699988,12.9,176.9,84.0,35
2023-06-27 16:20:22.699933,12.9,176.9,84.0,35
