name,time,city,controller_temp,country,distance_travelled,drive_direction,motor_temp,seat_switch,state,vehicle_id,zipcode
controller_motor_status,2023-05-02T16:07:56.647Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:57.518Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:57.544Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:58.517Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:58.543Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:59.51Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:07:59.535Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:00.525Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:00.576Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:01.509Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:01.517Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:02.497Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:02.501Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:03.495Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:03.503Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:04.498Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:04.539Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:05.513Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:05.609Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:06.512Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:06.543Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:07.512Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:07.524Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:08.498Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:08.501Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:09.5Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:09.505Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:10.497Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:10.499Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:11.501Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:11.521Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:12.497Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:12.553Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:13.497Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:13.505Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:14.497Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:14.502Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:15.503Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:15.505Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:16.503Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:16.568Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:17.502Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:17.519Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:18.496Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:18.507Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:19.504Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:19.516Z,Tulare,27,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:20.503Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:20.518Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:21.507Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
controller_motor_status,2023-05-02T16:08:21.518Z,Tulare,28,USA,64.86328,0,30,false,CA,mbx002vwbmz22003,95138
