name,time,auxilary_battery_voltage,battery_adaptive_amp_hours,battery_adaptive_soc,battery_amp_hours,battery_average_temp,battery_highest_temp,battery_lowest_temp,battery_soc,bms_temp,city,country,highest_temp_thermistor_id,lowest_temp_thermistor_id,state,vehicle_id,zipcode
bms_battery_weather,2023-05-02T16:07:10.516Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:12.443Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:14.435Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:16.567Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:18.82Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:20.51Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:22.434Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:24.532Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:26.543Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:28.764Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:30.524Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:32.456Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:34.482Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:36.452Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:38.431Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:40.415Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:42.432Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:44.415Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:46.423Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:48.414Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:50.425Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:52.415Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:54.416Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:56.519Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:07:58.436Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:00.493Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:02.435Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:04.464Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:06.467Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:08.444Z,10.5,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:10.432Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:12.457Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:14.444Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:16.489Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:18.411Z,10.4,193.9,92,193.90001,22,22,22,92,24,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:20.436Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:22.438Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:24.426Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:26.43Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:28.443Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:30.417Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:32.422Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:34.427Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:36.419Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:38.43Z,10.4,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:08:40.43Z,10.5,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:21.441Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:25.298Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:25.301Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:27.401Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:35.418Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:37.702Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:41.074Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:43.481Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:43.497Z,10.8,193.9,92,,,,,,25,Tulare,USA,,,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:47.623Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:49.332Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:51.325Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:53.459Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:55.266Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:57.157Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:21:59.362Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:01.365Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:03.735Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:07.437Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:13.257Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:15.165Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:16.918Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:18.843Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:21.77Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:25.826Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:29.672Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:32.83Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:37.498Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:39.133Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:39.679Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:41.764Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:43.516Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:45.46Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:47.181Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:49.48Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:51.573Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:53.325Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:55.631Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:57.416Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:22:59.439Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:01.393Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:03.302Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:04.789Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:06.677Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:08.669Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:10.668Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:12.731Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:14.74Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:16.688Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:18.661Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:20.815Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:22.656Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:24.696Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:26.721Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:28.7Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:30.679Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:32.788Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:34.981Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:37.576Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:39.407Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:41.493Z,10.9,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:43.262Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:45.346Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:48.111Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:49.534Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:52.295Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:53.415Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:55.382Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:57.586Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:23:59.589Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:01.333Z,9.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:05.269Z,10.6,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:07.896Z,10.7,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:09.316Z,10.7,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:11.485Z,10.7,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:15.446Z,10.7,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:17.32Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:19.577Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:24.607Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:25.799Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:32.159Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:34.96Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:36.968Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:38.712Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:41.355Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:45.441Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:48.98Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:52.658Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:57.831Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:24:59.758Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:02.277Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:06.467Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:08.277Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:10.117Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:13.86Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:15.647Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:18.67Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:18.673Z,,,,193.90001,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:20.673Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:22.661Z,10.9,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:24.673Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:26.736Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:28.795Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:30.795Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:32.668Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:34.678Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:36.771Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:38.658Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:40.661Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:42.656Z,10.9,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:44.668Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:46.815Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:48.675Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:50.658Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:52.708Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:54.661Z,10.9,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:56.691Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:25:58.987Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:01.268Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:02.66Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:04.663Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:06.665Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:08.743Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:10.843Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:26:12.88Z,10.8,193.9,92,193.90001,22,22,22,92,25,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:28:05.324Z,,,,193.8,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
bms_battery_weather,2023-05-02T16:28:07.507Z,,,,193.8,22,22,22,92,,Tulare,USA,1,1,CA,mbx002vwbmz22003,95138
