name,time,cell_asic_fault,cell_balancing_active_non_fail_safe_mode,cell_balancing_stuck_off_fault,chrg_current_limit_reduced_due_to_alternate_current_limit,chrg_current_limit_reduced_due_to_chrg_latch,chrg_current_limit_reduced_due_to_high_cell_resistance,chrg_current_limit_reduced_due_to_high_cell_voltage,chrg_current_limit_reduced_due_to_high_pack_voltage,chrg_current_limit_reduced_due_to_high_soc,chrg_current_limit_reduced_due_to_temp,chrg_interlock_fail_safe_active,chrg_limit_enforcement_fault,chrgr_safety_relay_fault,city,country,current_fail_safe_active,current_sensor_fault,dischrg_current_limit_reduced_due_to_communication_fail_safe,dischrg_current_limit_reduced_due_to_high_cell_resistance,dischrg_current_limit_reduced_due_to_low_cell_voltage,dischrg_current_limit_reduced_due_to_low_pack_voltage,dischrg_current_limit_reduced_due_to_low_soc,dischrg_current_limit_reduced_due_to_temp,dischrg_current_limit_reduced_due_to_voltage_fail_safe,dischrg_limit_enforcement_fault,external_communication_fault,fan_monitor_fault,high_voltage_isolation_fault,highest_cell_voltage_over_5v_fault,highest_cell_voltage_too_high_fault,input_power_supply_fail_safe_active,input_power_supply_fault,internal_communication_fault,internal_hardware_fault,internal_heatsink_thermistor_fault,internal_software_fault,low_cell_voltage_fault,lowest_cell_voltage_too_low_fault,open_wiring_fault,pack_too_hot_fault,redundant_power_supply_fault,relay_fail_safe_active,state,thermistor_b_value_table_invalid,thermistor_fault,vehicle_id,voltage_fail_safe_active,weak_cell_fault,weak_pack_fault,zipcode
bms_fault_and_safety_state,2023-05-02T16:30:24.698Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:25.701Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:26.714Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:27.717Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:28.799Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:29.772Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:30.741Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:31.698Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:32.72Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:33.717Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:34.721Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:35.74Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:36.744Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:37.705Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:38.696Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:39.729Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:40.714Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:41.73Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:42.731Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:43.711Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:44.695Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:45.723Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:46.696Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:47.725Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:48.705Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:49.716Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:50.705Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:51.704Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:52.722Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:30:53.764Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:16.183Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:17.979Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:20.06Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:20.857Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:21.697Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:22.393Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:23.688Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:24.771Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:25.706Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:27.632Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:28.699Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:30.843Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:31.846Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:32.842Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:33.657Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:34.737Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:35.639Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:36.299Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:37.149Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:38.07Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:39.331Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:40.719Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:41.583Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:42.782Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:43.696Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:45.629Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:47.637Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:49.944Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:50.699Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:51.569Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:54.387Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:55.417Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:56.395Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:56.989Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:57.857Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:58.726Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:37:59.727Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:00.714Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:01.74Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:02.707Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:03.718Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:04.756Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:05.712Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:06.726Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:07.735Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:08.718Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:09.72Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:10.716Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:11.785Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:12.748Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:13.725Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:14.706Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:15.798Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:16.705Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:17.8Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:18.714Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:19.8Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:20.716Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:21.74Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
bms_fault_and_safety_state,2023-05-02T16:38:22.711Z,false,false,false,false,false,false,false,false,false,false,false,false,false,Tulare,USA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,CA,false,false,mbx002vwbmz22003,false,false,false,95138
