name,time,chrgr_communication_error_status,chrgr_hardware_error_status,chrgr_input_voltage_error_status,chrgr_output_current,chrgr_output_voltage,chrgr_temp,chrgr_temp_error_status,city,country,state,vehicle_id,zipcode
charger_state_limits,2023-05-12T19:26:41.455Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:46.462Z,false,false,false,12.3,99.8,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:48.677Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:49.452Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:51.687Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:56.69Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:26:59.599Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:00.546Z,false,false,false,12.3,99.7,27,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:04.654Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:05.716Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:06.385Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:07.308Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:07.534Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:08.394Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:10.392Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:11.292Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:11.303Z,false,false,false,12.3,99.8,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
charger_state_limits,2023-05-12T19:27:12.285Z,false,false,false,12.3,99.7,28,false,Tulare,USA,CA,mbx002vwbmz22003,95138
